L 3893.8149, 2370.1113, -479.1823,  3893.3806, 2366.9487, -479.2179,  0, 0, 255
L 3895.7700, 2373.0354, -479.1609,  3893.8149, 2370.1113, -479.1823,  0, 0, 255
L 3898.3164, 2374.4407, -479.1835,  3895.7700, 2373.0354, -479.1609,  0, 0, 255
L 3899.1133, 2391.7612, -478.9123,  3898.3164, 2374.4407, -479.1835,  0, 0, 255
L 3899.9541, 2393.1997, -479.3774,  3899.1133, 2391.7612, -478.9123,  0, 0, 255
L 3898.7268, 2394.7783, -479.0608,  3899.9541, 2393.1997, -479.3774,  0, 0, 255
L 3899.5791, 2396.7539, -479.3813,  3898.7268, 2394.7783, -479.0608,  0, 0, 255
L 3898.4807, 2398.0667, -479.1345,  3899.5791, 2396.7539, -479.3813,  0, 0, 255
L 3892.8176, 2416.9795, -479.2088,  3898.4807, 2398.0667, -479.1345,  0, 0, 255
L 3889.8787, 2420.3689, -479.0475,  3892.8176, 2416.9795, -479.2088,  0, 0, 255
L 3880.1760, 2369.4243, -476.9095,  3879.2695, 2364.8948, -477.0857,  240, 0, 0
L 3879.0520, 2381.0024, -475.4557,  3880.1760, 2369.4243, -476.9095,  240, 0, 0
L 3874.4778, 2396.3491, -475.2245,  3879.0520, 2381.0024, -475.4557,  240, 0, 0
L 3870.5215, 2405.4189, -475.8907,  3874.4778, 2396.3491, -475.2245,  240, 0, 0
L 3867.5723, 2413.0857, -476.7898,  3870.5215, 2405.4189, -475.8907,  240, 0, 0
L 3865.0413, 2418.1501, -477.0927,  3867.5723, 2413.0857, -476.7898,  240, 0, 0
L 3609.1267, 920.8090, -348.9755,  3631.9470, 921.4886, -345.1707,  0, 127, 127
L 3414.9375, 155.9062, -197.4603,  3468.5227, 124.6695, -191.0532,  0, 0, 0
L 3355.8191, 228.9852, -203.2319,  3414.9375, 155.9062, -197.4603,  0, 0, 0
L 3319.0535, 392.6712, -206.5989,  3355.8191, 228.9852, -203.2319,  0, 0, 0
L 3285.9341, 549.3255, -211.9898,  3319.0535, 392.6712, -206.5989,  0, 0, 0
L 3222.3982, 660.2150, -202.1286,  3285.9341, 549.3255, -211.9898,  0, 0, 0
L 3127.2029, 775.7185, -193.3676,  3222.3982, 660.2150, -202.1286,  0, 0, 0
L 3082.5437, 899.8362, -180.6292,  3127.2029, 775.7185, -193.3676,  0, 0, 0
L 3033.4146, 1094.8438, -179.2095,  3082.5437, 899.8362, -180.6292,  0, 0, 0
L 3015.4065, 1279.6464, -174.8183,  3033.4146, 1094.8438, -179.2095,  0, 0, 0
L 2932.5525, 1418.3368, -156.4865,  3015.4065, 1279.6464, -174.8183,  0, 0, 0
L 2852.4102, 1580.1040, -160.9216,  2932.5525, 1418.3368, -156.4865,  0, 0, 0
L 2811.5945, 1701.8475, -166.9773,  2852.4102, 1580.1040, -160.9216,  0, 0, 0
L 2843.6907, 1774.7554, -177.1942,  2811.5945, 1701.8475, -166.9773,  0, 0, 0
L 2830.8081, 1838.3821, -184.3031,  2843.6907, 1774.7554, -177.1942,  0, 0, 0
L 2906.7749, 1858.5793, -252.7768,  2830.8081, 1838.3821, -184.3031,  0, 0, 0
L 3013.9421, 1861.7122, -297.6727,  2906.7749, 1858.5793, -252.7768,  0, 0, 0
L 3037.8503, 1856.9883, -297.6727,  3013.9421, 1861.7122, -297.6727,  0, 0, 0
L 3041.0022, 1860.3689, -354.2816,  3037.8503, 1856.9883, -297.6727,  0, 0, 0
L 3093.5154, 1868.2177, -419.1252,  3041.0022, 1860.3689, -354.2816,  0, 0, 0
L 3150.4900, 1846.9874, -413.6543,  3139.0964, 1853.1953, -444.7562,  0, 0, 0
L 3226.8369, 1867.9458, -430.6223,  3150.4900, 1846.9874, -413.6543,  0, 0, 0
L 3317.8274, 1851.1230, -448.4623,  3226.8369, 1867.9458, -430.6223,  0, 0, 0
L 3411.1567, 1842.2219, -439.4042,  3317.8274, 1851.1230, -448.4623,  0, 0, 0
L 3451.0029, 1792.2059, -436.1384,  3411.1567, 1842.2219, -439.4042,  0, 0, 0
L 3455.1106, 1725.2180, -433.8158,  3451.0029, 1792.2059, -436.1384,  0, 0, 0
L 3456.1072, 1668.5684, -426.2551,  3455.1106, 1725.2180, -433.8158,  0, 0, 0
L 3520.5935, 1607.0900, -431.4302,  3456.1072, 1668.5684, -426.2551,  0, 0, 0
L 3549.7566, 1527.0547, -431.4302,  3520.5935, 1607.0900, -431.4302,  0, 0, 0
L 3547.3433, 1412.6342, -436.3298,  3549.7566, 1527.0547, -431.4302,  0, 0, 0
L 3413.5669, 1269.0258, -434.5359,  3547.3433, 1412.6342, -436.3298,  0, 0, 0
L 3375.6201, 1192.9615, -417.7965,  3413.5669, 1269.0258, -434.5359,  0, 0, 0
L 3357.5166, 1075.8757, -406.1665,  3375.6201, 1192.9615, -417.7965,  0, 0, 0
L 3436.0718, 1040.1697, -401.2601,  3357.5166, 1075.8757, -406.1665,  0, 0, 0
L 3487.1990, 961.1104, -378.9101,  3436.0718, 1040.1697, -401.2601,  0, 0, 0
L 3497.6450, 944.9668, -360.3342,  3487.1990, 961.1104, -378.9101,  0, 0, 0
L 3498.2771, 944.7180, -367.1780,  3497.6450, 944.9668, -360.3342,  0, 0, 0
L -512.5983, 467.6573, -11.4911,  -514.9533, 428.7782, -9.9130,  0, 0, 0
L -402.5492, 545.7295, -33.2042,  -512.5983, 467.6573, -11.4911,  0, 0, 0
L -298.5509, 486.4397, -59.3046,  -402.5492, 545.7295, -33.2042,  0, 0, 0
L -210.3103, 391.1567, -8.2814,  -298.5509, 486.4397, -59.3046,  0, 0, 0
L -254.5379, 202.1032, 6.7483,  -210.3103, 391.1567, -8.2814,  0, 0, 0
L -343.5301, 41.6341, 79.0570,  -254.5379, 202.1032, 6.7483,  0, 0, 0
L -389.2291, -298.1493, 47.4274,  -343.5301, 41.6341, 79.0570,  0, 0, 0
L -236.4860, -632.9263, -13.4726,  -389.2291, -298.1493, 47.4274,  0, 0, 0
L 105.5698, -751.8989, 16.5779,  -236.4860, -632.9263, -13.4726,  0, 0, 0
L 663.1766, -797.5661, 38.3656,  105.5698, -751.8989, 16.5779,  0, 0, 0
L 1130.9603, -781.6001, 28.9727,  663.1766, -797.5661, 38.3656,  0, 0, 0
L 1296.4156, -696.4461, -22.8025,  1130.9603, -781.6001, 28.9727,  0, 0, 0
L 1315.9327, -496.8636, -52.6147,  1296.4156, -696.4461, -22.8025,  0, 0, 0
L 1488.9874, -354.9060, -52.6147,  1315.9327, -496.8636, -52.6147,  0, 0, 0
L 1565.7810, -356.9279, -37.0447,  1488.9874, -354.9060, -52.6147,  0, 0, 0
L 1554.7065, -461.9741, -17.7364,  1565.7810, -356.9279, -37.0447,  0, 0, 0
L 1545.2706, -479.3819, -8.4203,  1554.7065, -461.9741, -17.7364,  0, 0, 0
L 1550.2252, -477.6456, -1.0816,  1545.2706, -479.3819, -8.4203,  0, 0, 0
L 1580.9764, -462.3240, 0.9779,  1550.2252, -477.6456, -1.0816,  0, 0, 0
L 1612.4847, -445.1384, -25.2111,  1580.9764, -462.3240, 0.9779,  0, 0, 0
L 1644.8942, -425.7159, -47.8905,  1612.4847, -445.1384, -25.2111,  0, 0, 0
L 1677.3783, -410.4157, -33.4947,  1644.8942, -425.7159, -47.8905,  0, 0, 0
L 1709.6545, -399.3757, -17.9510,  1677.3783, -410.4157, -33.4947,  0, 0, 0
L 1743.1082, -385.9627, -37.8844,  1709.6545, -399.3757, -17.9510,  0, 0, 0
L 1776.9974, -370.8506, -52.1636,  1743.1082, -385.9627, -37.8844,  0, 0, 0
L 1806.4393, -352.7163, -43.7732,  1776.9974, -370.8506, -52.1636,  0, 0, 0
L 1839.5608, -328.9185, -41.3596,  1806.4393, -352.7163, -43.7732,  0, 0, 0
L 1870.2607, -310.6126, -62.1546,  1839.5608, -328.9185, -41.3596,  0, 0, 0
L 1900.7170, -294.2565, -72.6761,  1870.2607, -310.6126, -62.1546,  0, 0, 0
L 1935.0498, -280.1071, -54.4062,  1900.7170, -294.2565, -72.6761,  0, 0, 0
L 1969.4087, -267.7626, -41.4441,  1935.0498, -280.1071, -54.4062,  0, 0, 0
L 2003.7354, -263.7213, -40.8020,  1969.4087, -267.7626, -41.4441,  0, 0, 0
L 2023.1216, -268.7132, -86.7225,  2003.7354, -263.7213, -40.8020,  0, 0, 0
L 2022.8822, -270.0187, -86.3152,  2023.1216, -268.7132, -86.7225,  0, 0, 0
L 2003.7075, -265.0968, -59.4550,  2022.8822, -270.0187, -86.3152,  0, 0, 0
L 1969.8254, -269.0856, -41.7549,  2003.7075, -265.0968, -59.4550,  0, 0, 0
L 1935.5721, -281.3835, -42.3485,  1969.8254, -269.0856, -41.7549,  0, 0, 0
L 1901.3267, -295.5038, -72.3262,  1935.5721, -281.3835, -42.3485,  0, 0, 0
L 1871.3445, -311.6111, -62.5317,  1901.3267, -295.5038, -72.3262,  0, 0, 0
L 1840.5575, -329.9362, -41.2357,  1871.3445, -311.6111, -62.5317,  0, 0, 0
L 1807.1868, -353.9047, -41.3928,  1840.5575, -329.9362, -41.2357,  0, 0, 0
L 1777.7018, -372.0545, -52.1841,  1807.1868, -353.9047, -41.3928,  0, 0, 0
L 1743.7460, -387.1950, -38.3303,  1777.7018, -372.0545, -52.1841,  0, 0, 0
L 1710.3066, -400.6069, -14.3574,  1743.7460, -387.1950, -38.3303,  0, 0, 0
L 1677.9688, -411.6713, -32.4084,  1710.3066, -400.6069, -14.3574,  0, 0, 0
L 1645.5754, -426.9283, -47.6734,  1677.9688, -411.6713, -32.4084,  0, 0, 0
L 1613.4938, -446.1654, -24.8990,  1645.5754, -426.9283, -47.6734,  0, 0, 0
L 1582.0219, -463.3515, 3.0184,  1613.4938, -446.1654, -24.8990,  0, 0, 0
L 1550.8604, -478.8828, -5.0837,  1582.0219, -463.3515, 3.0184,  0, 0, 0
L 1544.2788, -481.1894, -5.0837,  1550.8604, -478.8828, -5.0837,  0, 0, 0
L 1469.8571, -618.5272, -56.9992,  1544.2788, -481.1894, -5.0837,  0, 0, 0
L 1550.6891, -779.3324, -54.5216,  1469.8571, -618.5272, -56.9992,  0, 0, 0
L 1811.3535, -783.4180, -33.8805,  1550.6891, -779.3324, -54.5216,  0, 0, 0
L 2092.9827, -744.3047, -36.7577,  1811.3535, -783.4180, -33.8805,  0, 0, 0
L 2226.7744, -679.2579, -36.7577,  2092.9827, -744.3047, -36.7577,  0, 0, 0
L 2241.7515, -478.2392, -45.4611,  2226.7744, -679.2579, -36.7577,  0, 0, 0
L 2303.0989, -106.0272, -31.7954,  2241.7515, -478.2392, -45.4611,  0, 0, 0
L 2227.6365, 12.8972, -1.0468,  2303.0989, -106.0272, -31.7954,  0, 0, 0
L 2051.0063, 82.3524, -27.9626,  2227.6365, 12.8972, -1.0468,  0, 0, 0
L 2044.9225, 146.6701, -55.7864,  2051.0063, 82.3524, -27.9626,  0, 0, 0
L 2151.4829, 255.4016, -50.7843,  2044.9225, 146.6701, -55.7864,  0, 0, 0
L 2254.9087, 252.4123, -27.7152,  2151.4829, 255.4016, -50.7843,  0, 0, 0
L 2308.9663, 339.6768, -10.9021,  2254.9087, 252.4123, -27.7152,  0, 0, 0
L 2299.9985, 467.7630, -118.9116,  2308.9663, 339.6768, -10.9021,  0, 0, 0
L 2233.9827, 676.1262, -115.3543,  2299.9985, 467.7630, -118.9116,  0, 0, 0
L 2047.3292, 704.8399, -131.7513,  2233.9827, 676.1262, -115.3543,  0, 0, 0
L 1966.3481, 834.9703, -194.9801,  2047.3292, 704.8399, -131.7513,  0, 0, 0
L 2047.9684, 968.6950, -195.3109,  1966.3481, 834.9703, -194.9801,  0, 0, 0
L 2296.9707, 1073.1104, -172.0797,  2047.9684, 968.6950, -195.3109,  0, 0, 0
L 2544.1792, 1021.7238, -101.6463,  2296.9707, 1073.1104, -172.0797,  0, 0, 0
L 2769.1787, 879.8046, -101.6463,  2544.1792, 1021.7238, -101.6463,  0, 0, 0
L 2808.6484, 815.7227, -138.6853,  2769.1787, 879.8046, -101.6463,  0, 0, 0
L 2737.7446, 659.9464, -153.0010,  2808.6484, 815.7227, -138.6853,  0, 0, 0
L 2723.2722, 524.8228, -120.7332,  2737.7446, 659.9464, -153.0010,  0, 0, 0
L 2771.9136, 322.7636, -82.9761,  2723.2722, 524.8228, -120.7332,  0, 0, 0
L 2984.3064, -32.0420, -127.1078,  2771.9136, 322.7636, -82.9761,  0, 0, 0
L 3246.8193, -49.0061, -173.8208,  2984.3064, -32.0420, -127.1078,  0, 0, 0
L 3584.0762, 920.0741, -360.4086,  3524.1929, 937.2458, -375.4495,  0, 0, 0
L 3609.1274, 920.8130, -335.9747,  3584.0762, 920.0741, -360.4086,  0, 0, 0
L 3685.9863, 907.9049, -280.1585,  3631.9470, 921.4886, -335.9747,  0, 127, 127
L 3715.1335, 856.2636, -240.0566,  3685.9863, 907.9049, -280.1585,  0, 127, 127
L 4794.2261, 866.5521, -190.3124,  4762.7090, 855.0071, -217.8766,  0, 0, 0
L 4794.8623, 866.2540, -183.9503,  4794.2261, 866.5521, -190.3124,  0, 0, 0
L 4852.4688, 908.4624, -245.9714,  4794.8623, 866.2540, -183.9503,  0, 0, 0
L 4859.9341, 908.5988, -309.7862,  4852.4688, 908.4624, -245.9714,  0, 0, 0
L 4881.6455, 911.6280, -309.0061,  4859.9341, 908.5988, -309.7862,  0, 0, 0
L 4895.0264, 905.7714, -258.6074,  4881.6455, 911.6280, -309.0061,  0, 0, 0
L 4902.0181, 901.0734, -239.6987,  4895.0264, 905.7714, -258.6074,  0, 0, 0
L 4916.1592, 907.4646, -320.1299,  4902.0181, 901.0734, -239.6987,  0, 0, 0
L 4986.2427, 987.2695, -387.2166,  4916.1592, 907.4646, -320.1299,  0, 0, 0
