L 439.6697, 93.8848, 2.6682,  399.3283, 79.0778, 45.0382,  240, 0, 0
L 399.3283, 79.0778, 45.0382,  361.0417, 74.9342, 77.1960,  240, 0, 0
L 361.0417, 74.9342, 77.1960,  319.0186, 70.6720, 97.9810,  240, 0, 0
L 319.0186, 70.6720, 97.9810,  289.1793, 53.4255, 124.9806,  240, 0, 0
L 289.1793, 53.4255, 124.9806,  281.4040, 46.9095, 155.6912,  240, 0, 0
L 281.4040, 46.9095, 155.6912,  252.2670, 40.9425, 194.0196,  240, 0, 0
L 252.2670, 40.9425, 194.0196,  237.8357, 26.9478, 214.5421,  240, 0, 0
L 237.8357, 26.9478, 214.5421,  216.8095, -31.2243, 244.0647,  240, 0, 0
L 216.8095, -31.2243, 244.0773,  207.8316, -51.9979, 271.3864,  240, 0, 0
L 207.8316, -51.9979, 271.3864,  187.2730, -74.7048, 293.3282,  240, 0, 0
L 187.2730, -74.7048, 293.3282,  168.6101, -76.6761, 339.7058,  240, 0, 0
L 176.7199, -59.3202, 333.3229,  178.3077, -43.9052, 306.6497,  240, 0, 0
L 178.3077, -43.9052, 306.2415,  175.1225, -12.9498, 249.4504,  240, 0, 0
L 175.1225, -12.9498, 249.4504,  184.3820, 5.2618, 240.1406,  240, 0, 0
L 184.3820, 5.2618, 240.1406,  186.6702, 35.6912, 211.2909,  240, 0, 0
L 186.6702, 35.6912, 211.2909,  222.2372, 72.2000, 183.0259,  240, 0, 0
L 222.2372, 72.2000, 183.0259,  246.8236, 90.4443, 155.1565,  240, 0, 0
L 246.8236, 90.4443, 155.1565,  260.9832, 121.3605, 119.9446,  240, 0, 0
L 260.9832, 121.3605, 119.4259,  270.8151, 156.8260, 37.8047,  240, 0, 0
L 270.8151, 156.8260, 37.5461,  254.1822, 180.6594, 21.6276,  240, 0, 0
L 104.8199, -568.4027, 1.4430,  96.5072, -563.0419, 1.4280,  0, 0, 0
L -9.6054, -726.8539, 4.9045,  -5.5788, -704.4966, 15.2658,  127, 64, 0
L -5.5788, -704.4966, 15.2658,  -3.1004, -679.4565, 19.3185,  127, 64, 0
L -3.1004, -679.4565, 19.3185,  -28.3894, -647.1152, 13.6882,  127, 64, 0
L -28.3894, -647.1152, 13.6882,  -28.6874, -634.0074, 3.7528,  127, 64, 0
L 10.7571, -628.8660, 5.1404,  13.0230, -643.2224, 15.0420,  127, 64, 0
L 13.0230, -643.2224, 15.0420,  38.5937, -658.7020, 22.8010,  127, 64, 0
L 38.5937, -658.7020, 22.8010,  37.2384, -689.5251, 25.1215,  127, 64, 0
L 37.2384, -689.5251, 25.1215,  31.2585, -722.5475, 26.0375,  127, 64, 0
L 31.2585, -722.5475, 26.0375,  22.7538, -738.0732, 28.6952,  127, 64, 0
L 22.7538, -738.0732, 28.6952,  25.8755, -769.6691, 19.9950,  127, 64, 0
L 25.8755, -769.6691, 19.9950,  32.6520, -801.4124, 11.8852,  127, 64, 0
L 32.6520, -801.4124, 11.8852,  35.4157, -823.4665, 3.4399,  127, 64, 0
L 17.7944, -826.4193, 4.0812,  20.1284, -809.2338, 8.4762,  127, 64, 0
L 20.1284, -809.2338, 8.4762,  18.1720, -795.1193, 15.6359,  127, 64, 0
L 18.1720, -795.1193, 15.6359,  14.8213, -770.9035, 17.1977,  127, 64, 0
L 14.8213, -770.9035, 17.1977,  11.3925, -756.7268, 24.2453,  127, 64, 0
L 11.3925, -756.7268, 24.2453,  9.6886, -740.4634, 30.4723,  127, 64, 0
L 9.6886, -740.4634, 30.4723,  10.4916, -726.2537, 28.4330,  127, 64, 0
L 10.4916, -726.2537, 28.4330,  20.8370, -714.0573, 25.7682,  127, 64, 0
L 20.8370, -714.0573, 25.7682,  26.1196, -697.2214, 21.1263,  127, 64, 0
L 25.1267, -684.0377, 19.6099,  25.1267, -684.0377, 19.6099,  127, 64, 0
L 26.1647, -696.1275, 20.9706,  29.0281, -678.8049, 19.1213,  127, 64, 0
