L -4.3989, 89.4553, 1.5268,  -4.3968, 77.1087, 1.5389,  0, 0, 0
L -10.3866, 89.3647, 1.5418,  -4.3989, 89.4553, 1.5480,  0, 0, 0
L 4.3896, 77.1080, 1.5267,  35.9612, 77.1078, 1.5287,  0, 0, 0
L 4.3892, 89.3950, 1.5340,  4.3896, 77.1080, 1.5310,  0, 0, 0
L 10.3783, 89.3971, 1.5521,  4.3892, 89.3950, 1.5606,  0, 0, 0
L -14.1129, 171.6873, 16.5446,  -12.2503, 169.3221, 16.1355,  0, 0, 0
L 14.8037, 172.5774, 16.5612,  12.2388, 169.3227, 16.1681,  0, 0, 0
L 10.6012, 170.0437, 16.5357,  12.2388, 169.3227, 16.5371,  0, 0, 0
L 10.6048, 174.3955, 16.5406,  10.6012, 170.0437, 16.5277,  0, 0, 0
L 4.3894, 174.3984, 16.5348,  10.6048, 174.3955, 16.5385,  0, 0, 0
L 4.3907, 156.4519, 16.5235,  4.3894, 174.3984, 16.5318,  0, 0, 0
L 10.3781, 156.6591, 16.5462,  4.3907, 156.4519, 16.5441,  0, 0, 0
L -4.3987, 156.6145, 16.5281,  -10.3865, 156.6089, 16.5336,  0, 0, 0
L -4.3975, 174.3958, 16.5342,  -4.3987, 156.6145, 16.5274,  0, 0, 0
L -10.5650, 174.3967, 16.5401,  -4.3975, 174.3958, 16.5452,  0, 0, 0
L -10.6316, 170.0306, 16.5401,  -10.5650, 174.3967, 16.5235,  0, 0, 0
L -12.2503, 169.3221, 16.5446,  -10.6316, 170.0306, 16.5255,  0, 0, 0
L 4.3897, 299.3929, 16.5495,  10.3782, 299.3961, 16.5361,  0, 0, 0
L 4.3890, 281.6201, 16.5352,  4.3897, 299.3929, 16.5304,  0, 0, 0
L 10.6031, 281.5973, 16.5415,  4.3890, 281.6201, 16.5382,  0, 0, 0
L 10.6007, 285.9675, 16.5186,  10.6031, 281.5973, 16.5298,  0, 0, 0
L 10.6008, 285.9669, 16.5207,  14.8062, 287.8120, 16.5194,  0, 0, 0
L -14.1130, 287.5059, 16.5226,  -10.6095, 285.9654, 16.5255,  0, 0, 0
L -10.6103, 281.6624, 16.5268,  -10.6086, 285.9673, 16.5186,  0, 0, 0
L -4.3987, 281.5825, 16.5242,  -10.6103, 281.6624, 16.5221,  0, 0, 0
L -4.3982, 299.3966, 16.5290,  -4.3987, 281.5825, 16.5263,  0, 0, 0
L -10.3816, 299.3990, 16.5288,  -4.3982, 299.3966, 16.5344,  0, 0, 0
L -10.3861, 317.8237, 16.5253,  -10.3816, 299.3990, 16.5317,  0, 0, 0
L -4.4015, 366.6130, 1.5282,  -4.3759, 384.4637, 1.5282,  0, 0, 0
L -4.4015, 366.6130, 1.5242,  -10.3868, 366.6084, 1.5272,  0, 0, 0
L 4.3905, 366.5948, 1.5241,  10.3783, 366.6166, 1.5333,  0, 0, 0
L 4.3902, 384.3974, 1.5265,  4.3905, 366.5948, 1.5250,  0, 0, 0
L 10.5844, 384.3978, 1.5316,  4.3902, 384.3974, 1.5233,  0, 0, 0
L 10.6027, 379.9245, 1.5247,  10.5844, 384.3978, 1.5302,  0, 0, 0
L -10.6097, 384.3707, 1.5328,  -4.3759, 384.4637, 1.5343,  0, 0, 0
L -10.6088, 379.9220, 1.5199,  -10.6097, 384.3707, 1.5048,  0, 0, 0
L 29.3911, 429.4771, 1.5226,  35.6013, 429.3632, 1.5291,  0, 0, 0
L 29.3910, 411.6232, 1.5238,  29.3895, 416.0829, 1.5300,  0, 0, 0
L 29.3910, 411.6232, 1.5248,  35.6023, 411.5773, 1.5300,  0, 0, 0
L 33.4010, 411.6100, 1.5397,  33.4010, 411.6100, 1.5397,  0, 0, 0
L 35.6013, 429.3632, 1.5276,  35.6023, 411.5773, 1.5319,  0, 0, 0
L 29.3913, 425.3372, 1.5185,  29.3911, 429.4771, 1.5189,  0, 0, 0
L 26.9122, 425.3384, 1.5220,  29.3913, 425.3372, 1.5185,  0, 0, 0
L 50.6021, 429.3984, 1.5206,  44.3905, 429.3966, 1.5315,  0, 0, 0
L 50.6020, 411.6322, 1.5303,  50.6013, 416.0871, 1.5266,  0, 0, 0
L 44.3905, 429.3966, 1.5237,  44.3912, 411.6323, 1.5201,  0, 0, 0
L 50.6011, 424.9244, 1.5257,  50.6021, 429.3984, 1.5281,  0, 0, 0
L 50.6006, 520.6693, 1.5212,  52.6616, 520.6696, 1.5210,  0, 0, 0
L 50.6001, 516.6069, 1.5191,  50.6006, 520.6693, 1.5212,  0, 0, 0
L 44.3910, 516.6125, 1.5203,  50.6001, 516.6069, 1.5291,  0, 0, 0
L 44.3907, 534.4000, 1.5227,  44.3910, 516.6125, 1.5217,  0, 0, 0
L 50.6030, 534.3949, 1.5330,  44.3907, 534.4000, 1.5229,  0, 0, 0
L 50.6004, 530.3386, 1.5210,  50.6030, 534.3949, 1.5304,  0, 0, 0
L 67.6616, 530.3467, 1.5281,  50.6004, 530.3386, 1.5244,  0, 0, 0
L 67.6612, 547.3984, 1.5230,  67.6616, 530.3467, 1.5222,  0, 0, 0
L 63.6014, 547.3987, 1.5220,  67.6612, 547.3984, 1.5238,  0, 0, 0
L 63.6029, 553.6081, 1.5189,  63.6014, 547.3987, 1.5223,  0, 0, 0
L 81.3976, 553.6083, 1.5196,  63.6029, 553.6081, 1.5187,  0, 0, 0
L 81.3823, 547.3969, 1.5192,  81.3976, 553.6083, 1.5216,  0, 0, 0
L 77.3311, 547.3990, 1.5215,  81.3823, 547.3969, 1.5289,  0, 0, 0
L 77.3303, 545.3383, 1.5221,  77.3311, 547.3990, 1.5243,  0, 0, 0
L 117.3312, 610.6685, 1.5230,  135.0002, 610.6689, 1.5232,  0, 0, 0
L 117.3290, 570.6668, 1.5188,  117.3312, 610.6685, 1.5237,  0, 0, 0
L 77.3286, 570.6700, 1.5190,  117.3290, 570.6668, 1.5241,  0, 0, 0
L 77.3310, 568.6095, 1.5240,  77.3286, 570.6700, 1.5182,  0, 0, 0
L 81.3906, 568.6066, 1.5152,  77.3310, 568.6095, 1.5285,  0, 0, 0
L 81.3900, 562.3978, 1.5310,  81.3906, 568.6066, 1.5209,  0, 0, 0
L 63.5805, 562.3991, 1.5196,  81.3900, 562.3978, 1.5287,  0, 0, 0
L 63.6463, 568.6038, 1.5300,  63.5805, 562.3991, 1.5301,  0, 0, 0
L 63.6463, 568.6038, 1.5193,  68.0752, 568.6108, 1.5222,  0, 0, 0
L 16.3723, 608.6122, 1.5288,  11.9113, 608.6047, 1.5059,  0, 0, 0
